year,extension,count
2022,java,1015
2021,java,2367
2020,java,1437
2019,java,1283
2018,java,1309
2015,java,3494
2016,java,2524
2017,java,2569
2018,ftl,2
2015,ftl,4
2021,ftl,1
2021,xml,322
2022,xml,132
2020,xml,234
2020,sql,23
2021,classpath,3
2018,xml,52
2018,properties,15
2019,properties,19
2020,png,624
2017,properties,31
2021,png,477
2020,properties,40
2021,properties,38
2020,css,66
2019,xml,140
2017,ftl,4
2018,css,38
2018,classpath,5
2017,xml,53
2016,css,50
2016,jar,7
2015,xml,760
2016,xml,116
2017,jar,153
2016,tld,1
2018,jar,3
2015,tld,2
2016,jsp,357
2015,jspf,3
2015,jsp,25
2017,css,44
2016,properties,68
2014,java,2193
2013,java,3693
2015,properties,54
2015,classpath,4
2015,css,34
2010,java,1548
2014,properties,16
2014,xml,26
2014,txt,13
2013,properties,20
2013,xml,25
2012,java,2863
2011,java,1549
2007,java,1206
2011,xml,5
2010,properties,1
2012,properties,7
2011,properties,5
2012,xml,24
2012,dtd,1
2012,classpath,1
2008,java,2818
2009,java,365
2010,xml,2
2009,properties,1
2008,xml,19
2008,properties,1
2007,xml,25
2007,properties,6
2008,jsp,1
2007,jsp,5
2007,css,1
2007,tld,1
2007,jar,3
2008,jar,3
2007,sql,1
2023,gitignore,24
2023,json,889
2022,drawio,6
2023,js,603
2022,js,868
2022,env,4
2022,json,1137
2023,xlsx,23
2023,ts,308
2022,lock,43
2022,ts,100
2023,yml,26
2022,map,33
2023,map,12
2022,gitignore,44
2022,log,6
2023,tsx,295
2022,tsx,106
2023,lock,25
2022,old,1
2018,json,1261
2023,css,129
2023,html,459
2022,md,190
2023,png,294
2023,drawio,6
2023,log,3
2022,png,163
2023,old,2
2024,md,270
2024,png,715
2024,yml,30
2024,dockerfile,3
2024,env,2
2018,el,10
2018,png,122
2018,yml,19
2018,org,5
2016,swift,5
2017,swift,25
2017,plist,6
2016,pbxproj,1
2016,xcworkspacedata,1
2017,xcuserstate,2
2017,xib,8
2017,png,94
2017,json,24
2017,xcworkspacedata,1
2017,xcbkptlist,1
2017,xcscheme,3
2017,storyboard,1
2017,pbxproj,1
2016,plist,1
2016,xcscheme,1
2017,modulemap,1
2017,markdown,1
2017,m,3
2017,h,37
2017,xcconfig,1
2017,sh,5
2017,org,3
2024,properties,27
2024,repositories,10
2023,jar,271
2024,jar,359
2022,jar,52
2025,jar,262
2024,json,113
2024,java,277
2024,xml,163
2021,jar,7
2020,jar,17
2013,jar,7
1970,jar,1
2012,jar,3
2019,jar,15
2026,jar,11
2015,jar,21
2006,jar,2
