year,extension,count
2021,html,15286
2021,xml,190
2021,js,1110
2021,css,428
2021,txt,27
2021,json,2043
2021,png,538
2019,md,175
2022,css,194
2022,md,436
2022,html,381
2022,js,518
2022,mp4,5
2022,jpeg,35
2022,png,785
2019,txt,82
2021,md,170
2023,md,137
2023,png,59
2018,md,203
2018,html,767
2018,json,2536
2016,js,232
2016,html,299
2016,svg,29
2016,css,300
2022,yml,96
2023,firebaserc,1
2023,json,255
2023,cache,2
2023,html,147
2023,ico,2
2023,js,438
2023,scss,150
2022,scss,264
2021,php,832
2017,php,562
2022,tsx,412
2022,json,1215
2022,ts,379
2022,lock,322
2021,ts,486
2023,lock,65
2022,nix,215
2023,yml,121
2024,lock,23
2022,gitignore,25
2022,envrc,1
2022,toml,32
2022,edn,50
2022,xml,259
2022,clj,213
2022,sh,21
2021,clj,2
2023,ts,471
2023,edn,1
2023,nix,2
2022,gitattributes,2
2023,xml,19
2023,clj,2
2022,yaml,34
2021,rar,1
2021,zip,8
2021,pdf,20
2022,pyc,1
2022,py,48
2022,sample,1
2021,exe,5
2021,py,49
2021,bat,1
2021,pyc,1536
2021,gitignore,23
2023,zip,4
2020,properties,33
2020,kt,1019
2020,xml,225
2020,png,439
2020,md,225
2020,gradle,38
2012,png,7
2012,html,112
2012,md,48
2019,gradle,44
2019,json,320
2019,xml,461
2017,hgignore,1
2019,yml,43
2019,properties,14
2019,png,814
2019,java,893
2018,jpg,419
2019,jpg,94
2018,xml,51
2018,png,370
2015,xml,82
2017,xml,68
2020,json,1514
2020,vue,234
2020,js,1070
2020,html,260
2020,doc,2
2020,jpg,341
2020,gif,877
2020,scss,139
2020,webm,1
2020,jpeg,36
2018,gif,41
2017,java,77
2017,gitignore,15
2017,md,204
2017,sql,6
2017,png,154
2015,m,4
2015,h,5
2015,sqlite,2
2015,pbxproj,20
2015,xcbkptlist,5
2015,xcuserstate,24
2015,storyboard,8
2015,plist,4
2015,xcscheme,3
2015,xccheckout,3
2012,json,16
2012,js,203
2012,gitignore,3
2012,project,2
2021,kt,136
2021,gradle,16
2021,plantuml,1
2020,rej,1
2012,opts,1
2020,ini,1
2020,log,6
2019,log,49
2019,ini,1
2020,name,2
2016,xml,110
2019,svg,7
2020,svg,6
2019,js,260
2020,css,179
2019,html,649
2019,css,143
2020,ico,8
2019,iml,1
2020,txt,47
2017,js,197
2017,css,171
2017,html,595
2024,toml,9
2024,yaml,12
2024,py,56
2024,pylintrc,2
2024,gitignore,7
