year,extension,count
2016,json,921
2016,js,193
2016,pbxproj,12
2016,png,808
2016,psd,4
2016,aar,48
2016,jar,224
2016,html,426
2016,jpg,173
2011,jpg,1
2012,jpg,5
2016,css,54
2021,html,929
2020,xml,841
2016,gitignore,22
2020,png,295
2020,md,207
2020,pdf,8
2020,sqlite,4
2019,md,157
2016,jpeg,4
2016,xml,1254
2016,java,2284
2016,lock,284
2016,bin,359
2016,plist,13
2015,plist,9
2016,zip,2
2016,project,2
2016,properties,132
2023,txt,121
2023,jar,3
2023,bat,3
2023,zip,20
2023,xml,456
2023,java,800
2023,mf,2
2023,class,285
2024,properties,2
2024,kts,2
2024,java,228
2024,xml,252
2017,xml,911
2017,gradle,37
2017,md,101
2017,java,3108
2017,properties,98
2017,png,348
2017,json,653
2017,jpg,220
2017,ttf,1
2013,csproj,13
2013,cs,9
2013,asax,1
2013,config,5
2013,gitignore,6
2013,md,18
2013,sln,4
2023,go,32
2023,md,774
2023,sum,1
2023,mod,4
2010,gitignore,2
2023,png,413
2023,gitignore,23
2015,cs,282
2015,jsproj,2
2015,appxmanifest,2
2015,pfx,1
2015,pubxml,10
2015,ttinclude,2
2015,tt,2
2015,csproj,52
2015,config,26
2015,asax,4
2015,sln,21
2015,sqlproj,3
2015,xml,254
2015,sql,6
2015,json,22
2015,cshtml,32
2015,projitems,1
2015,shproj,1
2022,md,698
2022,py,182
2022,png,509
2020,swift,107
2020,xcscheme,3
2020,pbxproj,11
2020,sh,6
2020,gitignore,17
2020,storyboard,2
2020,plist,6
2020,h,9
2020,pch,1
2020,json,820
2019,fxml,11
2019,java,1815
2019,xml,1384
2019,class,63
2019,iml,4
2019,txt,35
2019,project,3
2022,cpp,71
2022,o,11
2022,h,35
2022,json,253
2016,md,78
2016,gif,8
2022,env,1
2019,gradle,67
2019,properties,19
2019,kt,760
2019,png,1318
2020,ipynb,1
2017,gitignore,24
2018,xml,404
2018,java,1411
2017,ts,8
2017,yml,37
2017,js,97
2017,html,531
2024,css,109
2025,js,15
2024,html,514
2024,js,188
2024,jpg,167
2021,css,135
2021,jpg,388
2020,html,244
2020,jpg,149
2018,jpg,78
2020,css,73
2020,ico,10
2020,php,100
2014,md,48
2013,php,35
2014,php,217
2014,xml,84
2014,name,5
2014,tpl,3
2013,jpg,5
2013,tpl,2
2013,xml,64
2013,properties,1
2024,firebaserc,15
2024,json,278
2024,ts,583
2023,scss,8
2024,scss,83
2023,ts,54
2024,png,213
2024,ico,3
2024,svg,251
2024,md,433
2022,html,710
2020,yml,34
2020,lock,8
2020,xcuserstate,2
2020,xcworkspacedata,2
2016,txt,89
2019,cs,305
2019,csproj,17
2019,nuspec,3
2019,sln,9
2022,csproj,34
2012,m,306
2012,h,86
2012,pbxproj,55
2012,html,13
2012,css,5
2012,png,100
2012,xib,15
2011,png,14
2012,a,2
2012,xcworkspacedata,1
2012,gpx,2
2012,plist,29
2012,pch,3
2012,md,23
2012,gitignore,3
2012,txt,3
2013,pbxproj,5
2012,xcscheme,3
2012,storyboard,80
2013,plist,2
2012,xml,8
2011,h,22
2012,rss,2
2011,m,1
2013,png,5
2013,h,5
2013,m,7
2012,sqlite,1
2015,h,8
2015,m,3
2019,jpg,8474
2019,yaml,3
2019,js,81
2019,json,218
2021,json,214
2023,json,629
2019,ico,2
2019,env,1
2018,pl,1
2023,html,882
2024,txt,201
2023,py,138
2019,gitignore,15
2019,sql,7
2019,rar,3
2019,cshtml,80
2019,css,117
2019,svg,118
2015,png,92
2015,ttf,5
2015,jpg,113
2015,dll,7
2015,pdb,4
2015,axml,6
2020,r,31
2020,js,169
2024,ipynb,5
2018,cs,236
2018,csproj,36
2023,css,192
2023,jpg,173
2021,sln,12
2021,csproj,31
2021,gitignore,10
2021,cs,145
2021,cache,18
2021,props,2
2020,sql,2
2020,phtml,19
2017,py,163
2014,html,42
2022,jpg,332
2014,zip,2
2022,css,270
2018,html,198
2014,json,5
2014,png,61
2025,png,29
2025,csv,1
2025,md,243
2021,png,475
2021,csv,29
2021,md,304
2020,geojson,1
2021,geojson,1
2017,erb,2
2021,txt,44
2021,py,74
