year,extension,count
2022,py,2052
2022,ipynb,56
2023,html,190
2022,yaml,31
2022,bashrc,2
2022,sh,36
2022,toml,40
2022,gitignore,41
2022,flake8,1
2022,md,423
2022,yml,62
2026,py,66
2026,in,1
2026,md,19
2026,toml,6
2026,txt,8
2022,vue,59
2022,svg,49
2022,png,478
2022,nc,3
2022,txt,166
2020,py,698
2020,txt,94
2021,py,1067
2021,txt,126
2021,md,230
2021,cfg,8
2021,ini,2
2020,yml,84
2020,ini,4
2024,py,576
2025,yml,16
2024,json,253
2024,txt,108
2024,cff,12
2024,md,260
2024,gitignore,23
2024,license,11
2024,ini,11
2024,flake8,2
2024,yaml,66
2024,gitattributes,4
2024,in,6
2024,yml,78
2024,toml,24
2024,bib,2
2025,yaml,19
2025,json,179
2025,toml,24
2025,md,81
2025,cff,5
2025,txt,22
2025,license,6
2026,yml,3
2025,py,135
2026,json,16
2026,yaml,5
2025,gitattributes,3
2025,gitignore,4
2025,ini,4
2025,flake8,2
2025,in,5
2025,bib,1
2024,lock,42
2021,json,222
2020,json,175
2020,nc,4
2025,bat,2
2025,html,8
2025,lock,9
2026,lock,11
2022,bib,2
2019,py,474
2023,py,2211
2023,jinja2,12
2023,md,637
2023,bat,1
2023,txt,154
2024,bat,3
2024,html,180
2020,gdalinfo,2
2019,txt,45
2019,md,242
2021,bib,1
2020,jinja2,8
2020,cfg,4
2019,yml,21
2023,toml,19
2023,cff,3
2023,yaml,26
2023,ini,4
2023,json,1184
2023,yml,49
2023,gitignore,24
2023,license,5
2023,bib,1
2023,flake8,2
2023,gitattributes,2
2023,in,4
2022,js,306
2022,json,500
2022,eslintignore,5
2020,ts,192
2020,vue,175
2021,vue,71
2025,ts,60
2022,ts,549
2024,ts,428
2024,js,320
2022,bak,3
2025,sh,3
2021,ts,203
2023,ts,341
2023,vue,162
2024,sh,4
2024,nc,1
2024,pyx,1
2024,prettierignore,1
2025,js,48
2026,ts,2
2024,rst,1
2020,md,476
2025,cjs,10
2022,rst,12
2022,cfg,3
2022,in,3
2022,gitattributes,1
2022,ini,2
2023,sh,5
2023,zarray,2
2023,0,1
2023,csv,37
2025,tsx,42
2024,mp3,1
2024,cjs,1
2024,css,265
2022,zip,4
2021,html,225
2016,md,145
2021,css,50
2018,java,8
2023,js,1034
2016,c,150
2015,scssc,163
2015,php,132
2015,inc,5
2015,css,404
2015,scss,256
2015,js,54
2014,scss,16
2013,scss,1
2015,swp,1
2015,png,4
2020,zip,5
2021,sln,2
2021,vcxproj,1
2021,cpp,2
2021,filters,1
