year,extension,count
2024,ts,803
2024,toml,22
2024,md,65
2024,json,190
2024,sql,9
2024,gz,6
2024,js,53
2024,gitignore,5
2018,json,397
2024,dev,1
2024,capnp,1
2023,gitignore,10
2024,css,17
2019,json,159
2019,txt,104
2019,js,113
2024,tsx,469
2025,tsx,55
2024,env,2
2025,ts,49
2025,json,497
2025,lock,5
2024,snap,4
2024,hbs,43
2024,ico,2
2024,lockb,10
2023,yml,18
2020,tsx,54
2024,yaml,41
2024,yml,43
2024,jpg,23
2024,jpeg,1
2024,png,166
2024,map,4
2024,mdx,5
2023,ts,711
2025,snap,1
2024,mjs,2
2022,js,390
2022,png,74
2022,json,276
2022,html,196
2023,html,236
2022,css,111
2023,json,539
2022,md,138
2022,env,2
2022,svg,47
2022,gif,7
2025,js,866
2023,js,318
2020,md,122
2020,html,170
2020,js,220
2020,css,65
2020,jpg,80
2020,png,314
2020,svg,21
2018,xml,676
2018,java,33
2012,xml,41
2012,prefs,1
2012,project,3
2012,js,52
2012,png,149
2019,c,349
2019,swo,1
2019,swp,2
2019,md,64
2020,meta,2092
2020,json,729
2020,ink,10
2020,asset,1673
2020,cs,797
2020,unity,15
2020,mat,2
2020,anim,20
2020,controller,4
2020,prefab,95
2019,shader,1
2020,inputactions,1
2020,ogg,3
2020,wav,3
2020,mp3,1
2020,aseprite,2
2020,physicsmaterial2d,1
2023,py,180
2021,r,32
2021,rs,59
2021,toml,32
2021,jl,16
2022,py,88
2021,pper,18
2023,r,5
2023,comments,1
2023,ok,1
2022,r,8
2021,py,37
2021,rhistory,22
2021,rdata,24
2021,csv,5
2021,html,133
2021,png,176
2020,csv,20
2021,rds,2
2021,md,198
2021,lock,42
2021,rb,15
2022,txt,19
2021,gitignore,15
2022,rs,60
2023,rs,10
2020,txt,14
2022,jl,8
2022,toml,14
2020,py,55
2021,pdf,3
2021,svg,2
2021,dcf,3
2021,yaml,1
2021,dart,1
2021,webm,1
2021,rmd,3
2021,pyc,2
2021,txt,17
2021,sh,6
2022,lock,25
2023,plt,1
2023,pl,1
2021,json,660
2023,lock,21
2023,toml,5
2017,envrc,1
2021,rmeta,9
2021,d,21
2021,bin,47
2023,pyc,1306
2023,cpp,7
2023,rds,1
2023,png,894
2023,md,70
2023,clj,3
2023,jl,5
2023,dict,1
2023,exs,2
2023,ex,1
2023,kt,8
2021,java,9
2021,rdx,1
2021,rdb,1
2021,rustfmt,1
2023,xml,18
2021,rlib,6
2021,js,299
2021,o,300
2021,dsym,1
2021,h,3
2021,win,1
2021,c,1
2021,so,2
2021,rd,3
2020,php,23
2019,php,67
2019,yml,66
2020,lock,25
2020,yml,14
2019,example,1
2019,gitignore,10
2019,lock,7
2019,jpg,50
2019,css,12
2019,map,19
2019,scss,25
2019,ttf,17
2019,png,36
2019,env,2
2019,neon,1
2019,xml,2165
2019,eot,16
