year,extension,count
2015,java,7838
2014,java,12179
2014,txt,808
2015,mf,20
2011,postingsformat,10
2012,codec,4
2011,codec,10
2024,ccfxprep,287
2008,java,1139
2007,java,1409
2006,java,1001
2011,java,12929
2009,java,2154
2019,java,344
2007,xml,64
2008,eps,1
2009,xml,90
2008,xml,62
2006,xml,125
2010,xml,185
2011,svg,1
2011,xml,437
2012,xml,503
2010,java,6275
2013,java,12430
2016,java,4225
2015,iml,13
2013,txt,819
2010,txt,199
2012,java,12076
2013,info,7
2015,xml,243
2014,xml,277
2001,java,19
2002,java,189
2016,mf,20
2010,mf,9
2009,html,81
2013,xml,354
2013,mf,26
2013,template,72
2012,template,150
2012,mf,9
2019,diff,77
2011,txt,469
2005,java,188
2023,java,62
2017,zip,3
2016,zip,30
2009,txt,197
2008,html,37
2008,jj,1
2014,aj,4
2002,html,133
2004,java,116
2020,java,74
2006,txt,75
2021,class,17
2004,jj,1
2005,html,63
2022,html,2
2014,codec,4
2013,html,77
2015,properties,47
2015,0000000000000000002,1
2015,0000000000000000006,1
2015,0000000000000000007,1
2015,0000000000000000008,1
2015,0000000000000000005,1
2016,xml,154
2015,class,9
2012,txt,532
2003,java,84
2010,html,34
2015,jar,10
2015,txt,748
2011,template,304
2007,html,178
2014,template,10
2016,py,25
2014,properties,31
2006,pdf,41
2006,html,141
2014,mf,26
2013,conf,10
2021,java,32
2024,java,5
2013,iml,12
2012,html,107
2013,codec,6
2015,project,3
2013,bin,1
2016,rdf,6
2016,txt,812
2016,bak,1
2016,cmd,11
2017,java,242
2018,java,295
2013,properties,16
2014,zip,13
2010,iml,41
2014,html,73
2014,pl,4
2010,pl,2
2010,zip,8
2011,mf,12
2010,py,6
2013,jar,4
2007,template,1
2007,txt,60
2011,classpath,24
2003,jj,4
2018,class,13
2002,jj,3
2006,jj,1
2005,jj,1
2018,swp,1
2009,mf,9
2017,mf,11
2011,html,107
2015,info,3
2004,txt,17
2011,js,8
2012,py,16
2012,class,92
2012,tokenfilterfactory,3
2012,tokenizerfactory,1
2014,tokenfilterfactory,3
2017,html,13
2021,mf,1
2019,txt,9
2010,jflex,5
2009,jflex,1
2014,iml,21
2014,postingsformat,2
2016,sh,1
2011,iml,47
2010,template,42
2015,template,17
2021,xml,88
2022,java,11
2016,properties,57
2018,mf,3
2017,txt,70
2016,json,236
2013,dat,7
2014,md,6
2015,scala,2
2015,cfs,1
2015,si,1
2015,cfe,1
2015,sbt,1
2015,doc,1
2015,md,7
2015,gitignore,6
2015,cmd,9
2013,sha1,625
2013,docvaluesformat,1
2013,ajsv,10
2013,sh,4
2014,classpath,3
2019,cfg,3
2019,udb,3
2019,use,3
2013,py,29
2012,jflex,9
2015,utf8,1
2012,xsl,4
2013,jj,3
2014,jj,2
2018,jj,2
2015,jj,1
2013,g,1
2013,maven,3
2014,sha1,186
2016,info,1
2004,html,78
2004,xml,4
2015,sha1,90
2015,mdtext,2
2014,docvaluesformat,2
2016,docx,1
2016,tokenfilterfactory,1
2014,tokenizerfactory,1
2011,mt,2
2013,xsl,6
2012,sha1,127
2013,classpath,3
2012,cpp,1
2011,license,1
2012,zip,9
2012,iml,34
2012,jar,32
2016,classpath,2
2006,xmap,1
2012,classpath,29
2010,cpp,2
2014,class,6
2015,zip,3
2013,png,3
2017,class,11
2014,cs,1
2019,xml,8
2011,properties,5
2014,prefs,1
2010,properties,4
2014,cmd,13
2013,tokenfilterfactory,5
2015,html,31
2013,postingsformat,4
2007,rb,50
2012,policy,2
2011,zip,6
2013,nrm,1
2014,sh,14
2014,gitignore,9
2024,class,2
2013,pl,6
2012,prefs,1
2015,tokenfilterfactory,1
2024,jflex,1
2014,jflex,2
2014,py,30
2013,brk,2
2015,sh,4
2015,cs,1
2016,iml,9
2016,html,17
2012,postingsformat,7
2011,dat,1
2016,yml,1
2009,jar,55
2010,jar,40
2011,pom,1
2003,html,84
2018,txt,15
2019,template,1
2010,jj,2
2013,zip,14
2011,py,3
2008,jar,16
2017,php,3
2017,css,1
2017,jar,21
2022,patch,1
2018,jar,4
2018,repositories,3
2018,lastupdated,2
2017,sha1,57
2019,lastupdated,3
2014,pom,1
2020,sha1,1
2017,repositories,10
2018,sha1,150
2016,sha1,224
2016,repositories,9
2014,repositories,5
2015,py,11
2019,sha1,16
2021,repositories,11
2019,repositories,6
2022,repositories,5
2010,rdf,1
2008,txt,75
2026,sha1,4
2026,xml,5
2018,xml,9
2013,pom,1
2020,lastupdated,2
2020,repositories,5
1970,html,2
2008,sha1,5
1970,txt,8
2001,txt,1
2011,sha1,96
2017,xml,14
2018,md,1
2016,md,13
2016,gitignore,3
2013,css,1
2019,html,1
2015,gradle,1
2014,adoc,1
2017,gitignore,3
2021,iml,1
2020,html,2
2019,properties,6
2021,properties,1
2021,cfs,1
2021,cfe,1
2021,si,1
2019,sql,1
2019,json,2
2019,php,2
2021,bat,1
2021,conf,1
2015,js,13
2014,jar,5
2012,js,14
2013,js,43
2005,xml,11
