year,extension,count
2026,html,13729
2026,json,37
2025,yml,12
2025,html,11462
2025,json,44
2026,f90,177
2023,toml,4
2024,sh,9
2024,f90,12
2020,md,169
2024,toml,3
2023,sh,10
2023,md,66
2024,md,29
2023,gitignore,9
2021,md,87
2024,yml,10
2023,f90,10
2025,f90,208
2022,f90,1
2024,c,3
2025,sh,3
2026,sh,15
2025,patch,1
2026,toml,2
2026,yml,8
2026,md,3
2025,gitignore,1
2025,toml,1
2020,sh,10
2020,bat,3
2013,md,6
2012,cfm,1
2003,am,3
2003,c,7
2003,h,2
2000,c,30
2000,h,19
2000,am,2
2018,py,67
2018,tmpl,3
2018,json,48
2018,md,95
2022,json,41
2022,ts,48
2022,js,314
2022,map,233
2022,tsx,1
2022,lock,45
2022,gitignore,14
2022,nix,12
2019,sh,17
2019,md,119
2011,erb,5
2011,rb,75
2011,gemspec,4
2011,pyc,7
2011,py,6
2011,feature,1
2013,rb,6
2012,pyc,2
2014,erb,20
2017,pyc,37
2017,gitignore,20
2017,md,79
2017,sh,14
2017,html,37
2018,rmd,1
2018,sh,15
2017,spc,1
2018,gitignore,11
2018,xlsx,1
2018,txt,30
2017,png,30
2018,rdata,1
2018,csv,3
2018,r,33
2017,r,32
2017,f,1
2017,csv,2
2017,rhistory,4
2019,r,1
2018,spc,1
2018,pyc,2
2022,py,88
2017,py,326
2017,do,65
2018,do,2
2017,bash,3
2018,scala,87
2018,sbt,6
2012,gitignore,4
2012,gemspec,9
2012,rb,17
2012,erb,4
2012,md,3
2012,lock,2
2014,lock,7
2024,local,1
2024,ipynb,5
2024,csv,10
2024,xlsx,6
2024,png,12
2024,py,12
2024,webp,1
2024,lock,2
2021,html,358
2018,gz,4
2018,crc,4
2018,xml,1001
2018,java,44
2015,gitignore,5
2015,md,325
2015,sh,4
2016,conf,8
2016,md,47
2016,ini,2
2024,go,5
2024,mod,1
2023,rb,53
2015,rb,26
2022,rb,59
2019,erb,1
2015,rst,1
2015,gemspec,3
2022,yml,53
2022,rst,2
2019,rst,9
2018,gemspec,1
2020,rst,2
2019,def,1
2014,yml,21
2023,properties,9
2016,gemspec,1
2016,gitignore,9
2017,rst,1
2016,yml,1
2014,rb,35
2016,rb,3
2026,rst,1
2019,rb,5
2018,rb,4
2025,rb,35
2019,yml,5
2022,erb,2
2024,gemspec,1
2024,rb,38
2025,py,32
2023,py,58
2026,rb,20
2021,rb,7
2020,rb,1
2021,py,80
1980,py,2
1980,rb,23
2015,py,85
2022,toml,26
2017,rb,12
2021,ps1,14
2021,json,23
2021,gitignore,10
2021,d,17
2021,yml,48
2016,sh,21
2021,js,74
2022,rs,88
2022,md,62
2021,rs,1
2022,sh,16
2023,php,4
2023,json,99
2023,po,7
2023,mo,1
2022,php,31
2023,png,53
2022,css,31
2023,jpg,26
2023,txt,4
2023,kv,5
