year,extension,count
2023,pyc,6852
2023,py,1027
2023,md,357
2023,txt,152
2020,json,2041
2021,json,2234
2020,js,741
2024,json,206
2024,gitignore,19
2024,md,125
2024,env,20
2024,ts,394
2021,md,199
2021,zip,5
2023,php,657
2024,zip,1
2019,yaml,13
2019,py,161
2019,pyc,574
2023,onnx,3
2023,ipynb,14
2017,rb,626
2017,lock,47
2017,jbuilder,20
2020,rb,355
2019,md,134
2022,json,6271
2020,yaml,23
2020,md,6577
2020,env,18
2020,lock,156
2020,gitignore,35
2020,php,814
2023,db,18
2023,gitignore,51
2022,xml,339
2023,xml,180
2021,py,458
2021,txt,83
2020,pyc,6042
2020,py,300
2020,db,9
2020,txt,53
2019,xml,456
2022,go,46
2022,sum,3
2022,mod,4
2022,env,26
2019,php,1130
2019,sql,139
2020,xml,413
2023,rc,11
2023,cpp,105
2023,dart,570
2023,yaml,171
2023,pbxproj,41
2023,json,510
2023,html,145
2023,jpg,381
2024,pdf,4
2024,jfif,1
2024,jpeg,5
2024,jpg,13
2023,cc,9
2023,plist,19
2023,gradle,109
2021,ahk,1
2023,xcconfig,11
2023,xcscheme,11
2023,kt,222
2022,sln,4
2022,md,242
2022,cs,200
2022,csproj,8
2023,properties,32
2023,class,34
2023,java,1151
2019,java,762
2019,gitignore,28
2019,yml,75
2025,json,19
2026,json,10
2019,json,1935
2019,css,15
2019,js,398
2021,rs,50
2022,example,9
2022,lock,254
2022,toml,21
2022,gitignore,53
2021,toml,12
2022,yml,133
2021,lock,153
2023,rs,21
2021,example,8
2022,rs,27
2023,toml,6
2023,lock,117
2019,rs,103
2021,gitignore,23
2023,env,33
2016,php,74
2016,json,635
2016,gitignore,9
2016,md,38
2016,lock,52
2016,rb,826
2023,sh,10
2024,java,385
2024,xml,120
2023,yml,137
2024,yml,31
2023,sql,47
2021,js,889
2021,jpg,35
2021,env,18
2021,http,3
2015,json,26
2015,js,131
2015,md,15
2024,py,320
2024,name,2
2024,sqlite,2
2024,vsidx,5
2024,wsuo,2
2024,png,47
2017,php,213
2022,ts,889
2022,py,1114
2022,yaml,74
2022,txt,717
2022,ini,3
2022,coveragerc,1
2022,flake8,2
2022,sh,13
2022,zip,8
2023,js,882
2018,rb,250
2018,lock,28
2018,md,63
2018,gemspec,5
2018,txt,16
2023,go,28
2017,m,8
2017,pbxproj,2
2017,h,4
2017,storyboard,1
2017,xcuserstate,2
2018,xcuserstate,1
2018,pbxproj,1
2017,plist,1
2017,xcbkptlist,1
2023,h,87
2022,cpp,8
2023,cfg,3
2022,cfg,2
2024,rb,54
2025,rb,14
2023,rb,281
1980,rb,20
2026,yml,55
2025,gemspec,4
2025,lock,20
2025,yml,23
2026,lock,16
1980,example,1
2026,md,3
1980,md,5
1980,yml,3
2026,gitignore,1
2026,gemspec,2
1980,lock,2
1980,rbs,1
2025,md,6
2023,gemspec,11
2024,lock,75
2024,gemspec,2
2026,rb,4
2017,gemspec,33
2017,md,143
2017,yml,87
2020,go,1
2020,mod,1
2016,js,168
2016,html,168
2016,id,1
2016,log,4
2019,lock,102
2022,php,969
2021,sql,20
2016,erb,132
2016,swp,1
2017,txt,21
2017,py,108
2017,gitignore,11
2019,txt,18
2022,properties,36
2024,properties,21
2024,html,102
2020,yml,57
2019,sh,3
2016,twig,1
2016,pem,2
2016,yml,67
2016,dist,1
2019,rb,272
2019,jbuilder,6
2019,enc,12
2022,js,619
2022,html,84
2022,jsx,87
2022,css,50
2019,env,22
2021,html,113
2021,css,63
2021,png,136
2020,vue,71
2020,css,14
2018,js,399
2018,json,604
2018,bson,3
2017,json,360
2017,html,257
2017,js,420
2017,css,21
2019,html,102
2018,html,75
2018,gitignore,7
2023,example,9
2018,php,214
2019,sandbox,3
2019,conf,1
2019,scss,29
2019,tsx,43
2019,ico,1
2019,zip,3
2019,ts,143
2023,http,8
2022,htaccess,4
2022,sql,19
2021,yml,27
2021,ejs,1
2018,pub,1
2018,sh,1
2018,ejs,2
2020,enc,13
2023,erb,11
2022,rb,177
2021,go,75
2021,mod,10
2021,sh,5
2023,png,264
2017,sql,5
2017,zip,1
2017,xml,38
2021,properties,23
2021,log,10
2021,ini,4
2021,xml,177
2021,resources,1
2021,xmi,1
2020,java,407
2021,java,268
