year,extension,count
2023,ts,323
2023,jpeg,23
2023,png,54
2023,tsx,894
2024,tsx,96
2024,ts,52
2023,css,15
2023,jsx,51
2024,js,47
2023,html,37
2023,json,55
2024,map,3
2024,css,12
2023,lock,38
2023,js,21
2022,ts,3
2023,gz,33
2024,scss,11
2023,scss,3
2023,zip,6
2023,txt,14
2024,lock,2
2024,json,300
2024,gz,1
2023,ico,1
2023,xml,4
2023,gitignore,9
2024,zip,9
2021,gradle,2
2021,md,259
2021,properties,2
2021,java,20
2018,py,193
2014,html,309
2018,xcworkspacedata,1
2016,xcscmblueprint,2
2015,m,1037
2015,h,608
2016,png,51
2015,pdf,12
2015,json,65
2016,json,23
2015,png,25
2014,pdf,4
2014,json,5
2017,png,143
2020,pdf,2
2015,html,51
2018,png,1473
2018,json,6
2018,html,65
2016,html,47
2015,jpg,2
2015,css,7
2015,gif,2
2016,pdf,9
2017,json,6
2017,pdf,3
2016,xcscheme,1
2015,pbxproj,52
2016,m,115
2015,graffle,1
2014,xcscheme,4
2016,h,67
2017,m,25
2017,h,6
2015,txt,216
2018,m,45
2018,h,14
2019,m,30
2015,plist,6
2020,m,7
2019,h,12
2015,storyboard,67
2015,strings,11
2019,pbxproj,3
2015,xml,20
2015,xccurrentversion,7
2020,h,3
2015,xib,6
2018,storyboard,2
2011,motemplate,4
2018,plist,1
2016,xib,1
2016,plist,5
2016,storyboard,12
2015,xcbkptlist,2
2015,md,16
2015,js,6
2013,jpg,2
2014,pbxproj,22
2014,h,243
2014,storyboard,25
2014,m,187
2015,swift,9
2016,swift,18
2019,swift,2
2016,pbxproj,6
2012,xcworkspacedata,1
2012,xcuserstate,23
2019,podspec,2
2023,swift,2
2013,h,439
2017,md,88
2017,pbxproj,1
2018,xib,1
2023,m,4
2017,storyboard,1
2014,md,17
2017,xcscmblueprint,1
2015,xccheckout,1
2012,m,166
2012,h,510
2015,motemplate,2
2015,xcworkspacedata,1
2015,xcscheme,2
2016,xcworkspacedata,1
2018,pbxproj,1
2015,gitmodules,1
2014,task,1
2016,xcuserstate,1
2017,xml,9
2013,pbxproj,2
2013,m,11
2013,pch,1
2018,strings,1
