year,extension,count
2022,log,29812
2022,web,29809
2021,md,46
2021,php,3
2021,png,111
2021,txt,70
2022,c,6
2022,md,80
2022,h,6
2022,gitignore,2
2022,json,11
2023,rs,18
2024,rs,8
2022,html,108
2020,js,38
2020,json,18
2023,md,736
2023,ai,1
2023,html,565
2023,css,375
2023,json,410
2023,svg,43
2023,js,1164
2023,jpg,79
2023,png,109
2023,txt,236
2023,db,2
2016,md,25
2016,txt,95
2016,php,4
2021,js,6
2021,py,14
2024,md,80
2022,r,22
2022,py,32
2018,xls,2
2019,xml,13
2019,java,184
2015,md,40
2015,js,9
2015,ts,22
2015,html,13
2020,html,38
2020,xml,30
2020,md,41
2020,css,9
2020,log,1
2021,html,9
2021,css,2
2023,xml,74
2023,dart,333
2016,html,34
2016,json,9
2016,coffee,33
2016,js,2
2023,yml,19
2023,pbxproj,32
2023,xcconfig,2
2023,jsx,389
2019,md,14
2019,png,11
2019,css,28
2022,cpp,6
2019,py,27
2019,gitignore,1
2018,py,22
2018,md,16
2024,html,24
2018,js,3
2018,xml,75
2020,gz,3
2021,yml,20
2020,yml,10
2021,jpg,11
2020,png,6
2020,jpg,1
2022,java,6
2019,php,5
2019,env,1
2019,twig,3
2019,html,8
2020,txt,44
2020,py,7
2020,pkl,1
2018,html,1
2018,project,1
2018,component,1
2024,dll,1
2024,sys,1
2019,gz,2
2020,nix,2
2024,exe,2
2023,py,2015
2024,pyc,46
2024,py,532
2023,gitignore,30
2023,bat,11
2024,bat,1
2023,ico,1
2023,gitingore,2
2023,pyc,4367
2018,swift,11
2018,storyboard,3
2018,pbxproj,3
2018,xcworkspacedata,1
2018,plist,1
2018,ps1,75
2024,jpg,26
2024,css,37
2024,drawio,1
2016,png,9
2024,xml,5
2024,http,1
2023,pdf,39
2021,nix,1
2021,gz,2
2024,gz,2
2018,gz,3
2017,gz,2
2020,r,1
2021,jar,3
2021,classpath,3
2021,project,2
2021,prefs,2
2021,class,37
2021,lock,2
2021,java,39
2018,cs,4010
2022,gz,1
2017,md,51
2020,mp3,25
2020,eslintrc,1
2022,txt,52
2022,bin,164
2021,sql,3
2022,css,3
2021,asset,1
2021,csproj,2
2021,sln,1
2021,cache,1
2021,meta,5
2021,cs,36
2021,unity,1
2021,mat,1
2021,dll,13
2021,pdb,11
2021,md5,1
2021,json,24
2020,gitignore,1
2022,blocks,1
2022,ts,1
2017,sh,2
2017,py,36
2018,txt,91
2022,yml,7
2022,properties,2
2024,json,66
2022,png,353
2018,gitignore,4
2011,pbxproj,2
2011,h,2
2011,m,7
2011,xib,1
2011,pch,1
2018,h,1
2011,plist,2
2009,tmproj,1
2009,gitignore,1
2009,txt,2
2009,xml,7
2009,sqlite3,1
2009,gif,1
2009,png,3
2009,css,2
2009,ico,1
2009,jpg,1
2009,js,1
2009,html,1
2009,rb,20
2009,rhtml,1
2019,dart,18
2019,yaml,4
2019,lock,1
2019,plist,1
2019,gradle,4
2019,pbxproj,1
2021,xml,25
2022,xml,14
2017,css,2
2017,html,4
2016,jpg,15
2017,png,1
2016,css,2
2022,docx,9
2022,zip,6
2022,sh,3
2020,docx,14
2020,svg,4
2021,docx,18
2021,zip,12
2021,log,6
2022,js,9
2021,sh,5
2020,sh,4
2020,zip,5
2021,pdf,1
2020,bat,1
2024,jsx,72
2024,js,220
2024,babelrc,1
2024,txt,16
2022,config,8
2015,ps1,132
2013,ps1,8
2014,ps1,11
2015,sln,8
2015,cs,760
2015,csproj,82
2017,csproj,252
2014,sln,1
2015,ico,2
2015,config,16
2016,cs,1598
2019,cs,5627
2019,csproj,655
2019,psm1,7
2016,cer,2
2015,png,1
2014,vssettings,1
2018,sln,72
2013,testsettings,2
2013,vsmdi,1
2017,ps1,96
2017,sln,17
2018,csproj,465
2019,sln,16
2016,ps1,133
2017,cs,2201
2016,sln,14
2023,sln,24
2021,ps1,1
2021,gitignore,1
2016,csproj,148
2016,config,35
2014,sql,4
2019,txt,188
2021,yaml,1
2019,ps1,50
2019,sql,1
2023,ps1,5
2015,txt,31
2014,txt,40
2017,txt,62
2016,sql,1
2013,txt,86
2013,tiff,1
2013,cs,40
2013,html,4
2013,vb,7
2014,cs,87
2013,java,3
2014,xaml,1
2014,html,2
2013,htm,2
2013,sql,6
2013,png,3
2017,sql,6
2013,xaml,1
2020,csproj,25
2015,sql,14
2014,pdf,2
2013,pdf,3
2013,tif,1
2018,config,20
2018,psm1,3
2016,r,3
2017,config,34
2016,xml,37
2017,pyproj,13
2020,cs,230
2019,pyproj,6
2019,config,31
2018,nfk,1
2023,csproj,123
2019,fsproj,1
2022,ino,1
2016,pfx,1
2013,js,1
2015,dll,2
2015,aspx,1
2015,xml,28
2015,bin,2
2018,csv,1
2017,xml,45
2018,json,17
2018,pdf,1
2014,csproj,7
2012,config,1
2015,resx,3
2013,csproj,6
2020,config,2
2017,g4,1
2018,fsproj,1
2023,config,10
2017,fsproj,3
2016,fsx,13
2016,fsproj,4
2016,fs,5
2017,ilk,1
2023,cs,866
2020,sln,2
2013,config,2
2013,asax,1
2017,fsx,5
2019,snippit,1
2017,pdb,1
2018,eg,7
2020,snippet,1
2023,psm1,2
2018,pyproj,2
2018,r,1
2021,psm1,1
2017,exe,1
2018,pdb,5
2018,dll,9
2015,pdb,1
2015,json,3
2014,xml,1
2014,config,2
2015,pdf,1
2017,jar,1
2015,g4,6
2014,g4,3
2016,g4,1
2018,gv,16
2018,svg,16
2021,tt,6
2015,tt,11
2016,tt,3
2017,tt,6
2022,cs,2
2017,resx,1
2025,html,5
2021,kt,2
2022,gradle,1
2022,kt,6
2022,jpg,2
2019,c,2
2020,java,1
2022,jl,2
2023,pyw,2
2019,js,31
2023,sqlite3,13
2023,cpp,399
2023,java,2093
2023,sql,35
2023,xcuserstate,58
2023,swift,215
2023,plist,6
2023,xcbkptlist,2
2023,tsx,168
2023,xcscheme,3
2023,env,6
2023,ts,261
2023,kt,2
2023,class,1405
