year,extension,count
2022,gch,158
2022,md,2162
2022,c,25721
2022,out,185
2021,c,1528
2022,swp,1472
2022,h,2562
2022,a,134
2023,c,44116
2023,md,2540
2023,sh,140
2012,md,1
2022,swo,322
2023,swp,2431
2023,h,4993
2023,swo,343
2022,so,61
2022,o,228
2023,a,337
2021,h,183
2023,out,408
2023,so,151
2024,so,23
2021,o,18
2021,so,2
2023,exe,166
2023,swn,77
2023,swm,34
2020,md,14
2022,sh,78
2022,cls,1
2019,h,24
2022,swn,88
2022,s,4
2021,md,257
2023,o,641
2024,c,952
2024,h,210
2024,py,37
2023,asm,88
2020,c,34
2021,py,7
2021,swp,21
2024,md,109
2022,asm,40
2022,swl,20
2022,swm,29
2022,swk,15
2024,sh,15
2009,md,2
2010,md,1
2022,py,15
2019,md,7
2018,h,57
2024,swp,72
2024,swn,1
2024,swo,6
2024,out,11
2023,pyc,13
2023,py,69
2022,gitignore,8
2022,svg,1
2017,md,6
2023,gitignore,83
2021,json,5
2021,a,13
2021,gch,3
2019,c,46
2023,cc,3
2018,md,3
2023,swl,14
2020,tex,2
2021,tex,1
2020,h,24
2024,pyc,5
2023,viminfo,5
2023,gitconfig,1
2023,swk,7
2022,exe,20
2016,c,15
2023,txt,30
2016,md,10
2023,finobacci,1
2014,md,5
2015,md,6
2023,s,7
2019,py,3
2023,css,1
2023,html,1
2024,css,1
2024,html,1
1970,md,2
2021,sh,14
2023,swj,4
2023,swi,1
2018,c,137
2023,1916,1
2023,1901,1
2023,1946,1
2023,1931,1
2023,418,1
2023,1720,1
2023,1705,1
2023,gch,34
2023,m,1
2021,swo,3
2023,661,1
2021,html,1
2020,o,3
2016,h,4
2022,ipynb,1
2020,py,1
2017,c,3
2023,png,2
2024,o,32
2015,txt,2
2022,swi,8
2022,swj,10
2022,swh,6
2022,swg,5
2022,swe,3
2022,swf,4
2022,swa,1
2022,swd,1
2022,swb,1
2022,swc,1
2023,json,8
2023,zip,2
2024,1127,1
2024,1140,1
2023,3610,1
2020,sh,4
2022,rb,1
2020,proto,1
2022,pyc,3
2023,d,3
2019,a,3
2016,sh,1
2021,out,14
2021,gitignore,1
2023,cbk,1
2023,ipynb,1
2020,gitignore,1
2022,zip,2
2022,json,12
2023,directory,1
2025,md,2
2023,backup,1
2022,txt,2
2011,md,1
2023,rar,1
2017,h,2
2018,gitignore,1
2023,i64,1
2023,git,3
2023,1288,1
2023,me,2
2013,md,4
2013,gz,1
2013,pdf,1
2019,png,2
2023,1586,1
2021,gitmodules,1
2021,asm,1
2023,1,1
2022,png,1
2024,ipynb,1
2021,txt,3
2021,pyc,1
1970,c,1
2018,d,1
2018,a,4
2018,gitmodules,1
2018,py,1
2018,swp,12
2018,1,1
2018,o,13
2017,o,1
2018,0,1
2023,old,2
2017,txt,3
2021,fork,1
2023,bashrc,1
2024,a,1
2023,9133,1
2020,so,1
2021,pb,1
2023,pub,1
2020,txt,1
2025,html,1
2025,css,1
2025,js,1
2016,map,1
2016,py,1
2023,9724,1
2023,3009,1
2016,debug,1
2022,save,1
2022,file,1
2019,sh,1
2024,txt,1
2024,js,1
